ts_10s,best_level_ofi,deep_ofi_0,deep_ofi_1,deep_ofi_2,deep_ofi_3,deep_ofi_4,deep_ofi_5,deep_ofi_6,deep_ofi_7,deep_ofi_8,deep_ofi_9,Q_M_h,integrated_ofi
2024-10-21 11:54:30+00:00,5,1.4457831325301205,115.66265060240963,2.891566265060241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4583333333333335,5.9454621344929235
2024-10-21 11:54:40+00:00,-399,-53.28881469115192,0.9348914858096828,18.964941569282136,-16.160267111853088,-0.5342237061769616,23.37228714524207,-26.71118530884808,-47.545909849749584,8.948247078464107,12.020033388981636,7.4875,-14.344243992852045
2024-10-21 11:54:50+00:00,0,0.0,18.09110629067245,52.060737527114966,1.3015184381778742,3.644251626898048,1.9522776572668112,14.316702819956616,1.3015184381778742,14.316702819956616,13.015184381778742,7.683333333333334,11.08259678365516
2024-10-21 11:55:00+00:00,-137,14.057835820895521,20.52238805970149,1.0261194029850746,4.617537313432836,8.722014925373134,-40.01865671641791,-13.75,-10.158582089552239,-51.30597014925373,-41.04477611940298,-9.745454545454546,-0.45267333747426225
2024-10-21 11:55:10+00:00,0,0.0,78.58942065491183,-8.866498740554155,8.261964735516372,-19.143576826196472,20.151133501259444,-20.151133501259444,2.0151133501259446,9.06801007556675,10.8816120906801,4.9625,1.477338340478314
2024-10-21 11:55:20+00:00,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.8467736697603598
2024-10-21 11:55:30+00:00,-200,-25.559105431309902,51.118210862619804,0.0,1.5335463258785942,-12.140575079872205,12.779552715654951,-12.779552715654951,1.2779552715654952,5.7507987220447285,6.900958466453674,7.825,-8.66188417632455
2024-10-21 11:55:40+00:00,-1165,-327.4771609276177,262.2628250175685,168.93886156008432,-64.93323963457485,-91.07519325368939,95.57273366127899,-212.50878425860856,11.806043569922698,62.96556570625439,-193.1131412508784,3.5575,-112.32393699651543
2024-10-21 11:55:50+00:00,29,21.09090909090909,12.363636363636363,-138.1818181818182,134.54545454545453,-69.0909090909091,72.72727272727273,-72.72727272727273,7.2727272727272725,32.72727272727273,39.27272727272727,1.375,-22.37177231849063
2024-10-21 11:56:00+00:00,119,-93.53711790393014,293.1877729257642,-1142.882096069869,191.0043668122271,-180.0,-77.03056768558953,-209.86899563318778,-69.95633187772926,-808.82096069869,43.23144104803494,-1.2722222222222221,-300.2762849146079
2024-10-21 11:56:10+00:00,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20.0,-0.0,-0.0,-0.1,0.8983679369427456
2024-10-21 11:56:20+00:00,216,-58.13664596273292,158.7991718426501,-157.45341614906832,25.56935817805383,-118.9648033126294,110.89026915113871,-61.36645962732919,-145.07246376811594,200.24844720496893,-309.25465838509314,-3.7153846153846155,-50.32681340883696
2024-10-21 11:56:30+00:00,17,3.6637931034482762,-40.94827586206897,252.1551724137931,-40.94827586206897,43.10344827586207,-43.10344827586207,4.310344827586207,19.181034482758623,23.27586206896552,-21.120689655172416,4.64,44.20654832106461
2024-10-21 11:56:50+00:00,101,33.77926421404682,2.341137123745819,47.49163879598662,-41.80602006688963,1.672240802675585,56.8561872909699,-52.17391304347826,36.78929765886287,82.27424749163879,-133.4448160535117,2.99,21.568716291484407
2024-10-21 11:57:00+00:00,0,0.0,40.10025062656642,0.0,-35.08771929824562,1.0025062656641603,34.08521303258146,-31.278195488721806,22.05513784461153,49.32330827067669,-80.0,4.9875,2.572331065810369
2024-10-21 11:57:10+00:00,102,13.062966915688367,-21.25933831376734,45.080042689434364,9.6051227321238,2.5613660618996796,35.859124866595515,-18.69797225186766,28.175026680896476,44.31163287086446,-44.05549626467449,7.808333333333334,10.51676756599586
2024-10-21 11:57:20+00:00,0,0.0,9.090909090909092,-186.60287081339715,100.47846889952154,-43.0622009569378,129.1866028708134,-122.48803827751198,57.41626794258374,139.23444976076556,-165.07177033492823,2.09,-41.24754174857863
2024-10-21 11:57:30+00:00,357,169.8444647758463,242.15919487648674,-186.49588289112535,-331.1253430924062,-26.166514181152788,-111.80237877401646,-99.90850869167429,-73.7419945105215,51.381518755718204,-117.98719121683439,2.101923076923077,79.52414298015724
2024-10-21 11:57:40+00:00,501,137.26027397260273,27.67123287671233,-50.136986301369866,101.0958904109589,-84.93150684931507,31.506849315068493,49.31506849315068,-12.602739726027398,57.534246575342465,82.46575342465754,3.65,48.96126324395127
2024-10-21 11:57:50+00:00,0,0.0,81.83520599250937,408.3146067415731,106.38576779026218,-325.187265917603,248.52059925093633,-166.2546816479401,-2.5842696629213484,230.8614232209738,27.134831460674157,2.3217391304347825,56.14231951221085
2024-10-21 11:58:00+00:00,0,0.0,0.0,0.0,0.0,-328.57142857142856,-12.0,179.42857142857142,-292.57142857142856,100.57142857142857,193.14285714285714,1.75,12.676634811914518
2024-10-21 11:58:10+00:00,0,-0.0,-0.0,-99.76470588235294,50.016806722689076,18.823529411764707,-26.89075630252101,-72.87394957983193,27.428571428571427,-83.09243697478992,-188.23529411764707,-3.71875,-41.48490849910011
2024-10-21 11:58:20+00:00,65,106.24999999999999,0.0,326.9230769230769,326.9230769230769,-286.05769230769226,-1539.8076923076922,841.826923076923,-809.1346153846154,212.49999999999997,1134.423076923077,0.611764705882353,180.08482167714442
2024-10-21 11:58:30+00:00,0,0.0,19.51219512195122,0.975609756097561,0.0,0.0,-19.51219512195122,0.0,0.0,0.0,0.0,10.25,0.8796396715105707
2024-10-21 11:58:50+00:00,0,0.0,0.0,0.0,17.6,-152.0,160.0,-160.0,16.0,72.0,86.4,0.625,0.11623536171389895
2024-10-21 11:59:00+00:00,550,-209.41883767535072,145.45090180360722,-177.43486973947896,-215.1302605210421,-113.84769539078157,25.89178356713427,-126.41282565130261,-240.64128256513027,10.280561122244489,-289.7595190380762,-2.626315789473684,-109.23779933057621
2024-10-21 11:59:10+00:00,0,0.0,292.3076923076923,109.48717948717949,-348.974358974359,15.64102564102564,-3.076923076923077,-20.512820512820515,133.84615384615384,-170.0,348.71794871794873,3.9,64.71585352750344
2024-10-21 11:59:30+00:00,0,0.0,153.53510895883778,6.997578692493947,-284.63680387409204,-9.261501210653753,44.66101694915255,-50.629539951573854,77.38498789346248,-12.966101694915256,63.38983050847458,4.858823529411764,31.897880188435266
2024-10-21 11:59:40+00:00,372,-45.11194029850747,11.884328358208956,-72.27611940298509,-2.3041044776119404,-46.6884328358209,4.729477611940299,-18.67537313432836,-36.98694029850747,-1.3339552238805972,-67.30410447761194,-8.246153846153845,-36.36000723558941
2024-10-21 11:59:50+00:00,0,0.0,0.547945205479452,94.79452054794521,9.315068493150685,-2.73972602739726,-52.054794520547944,54.794520547945204,-54.794520547945204,5.47945205479452,24.65753424657534,1.825,17.976704325383768
2024-10-21 12:00:00+00:00,0,0.0,126.4864864864865,-78.30115830115831,117.91505791505791,-152.43243243243245,122.77992277992279,124.63320463320464,-272.66409266409266,437.14285714285717,-388.4942084942085,4.316666666666666,-3.2832350502177574
2024-10-21 12:00:10+00:00,121,76.20713785864241,811.1966410076977,258.222533240028,386.074177746676,-694.0517844646606,332.5402379286214,-188.31350594821555,-247.51574527641708,830.0909727081876,-513.2960111966411,1.5877777777777777,71.58435163107417
2024-10-21 12:00:20+00:00,0,0.0,41.794019933554814,29.59468438538206,7.681063122923588,34.7906976744186,-18.073089700996675,84.94352159468438,-47.21594684385382,172.14617940199335,-156.33222591362124,4.426470588235294,14.781165518643265
2024-10-21 12:00:40+00:00,0,0.0,0.0,152.0,-37.714285714285715,57.142857142857146,-108.57142857142857,37.142857142857146,82.28571428571429,33.714285714285715,-56.0,1.75,25.31310152252025
2024-10-21 12:00:50+00:00,0,-0.0,69.03991370010787,10.18338727076591,6.386192017259979,-24.854368932038835,-50.05393743257821,17.0873786407767,-94.06688241639698,-0.6903991370010787,-2.243797195253506,-5.79375,5.810208982326452
2024-10-21 12:01:00+00:00,499,46.2037037037037,-12.962962962962962,70.37037037037037,-1.9444444444444444,2.5,-22.59259259259259,-12.407407407407407,-28.703703703703702,9.907407407407407,-64.62962962962962,10.8,27.214008853533745
2024-10-21 12:01:10+00:00,1,0.14388489208633093,43.16546762589928,399.28057553956836,-15.827338129496402,50.64748201438849,10.79136690647482,48.05755395683453,63.7410071942446,50.93525179856115,126.18705035971223,6.95,78.88088465145304
2024-10-21 12:01:20+00:00,0,-0.0,-0.0,-0.0,-15400.0,4440.0,400.0,4400.0,4000.0,2200.0,40.0,-0.025,1716.6374845786147
2024-10-21 12:01:40+00:00,-400,-151.4792899408284,75.36094674556213,-88.61538461538461,281.75147928994085,23.100591715976332,-73.46745562130178,252.2130177514793,-129.89349112426035,124.97041420118343,73.46745562130178,2.640625,-73.97175045149264
2024-10-21 12:01:50+00:00,100,17.699115044247787,-92.21238938053096,64.60176991150442,98.93805309734513,-0.5309734513274336,-61.769911504424776,72.03539823008849,-133.27433628318585,22.831858407079643,-79.82300884955751,5.65,6.605930500845862
2024-10-21 12:02:00+00:00,-499,492.83950617283955,-483.95061728395063,385.1851851851852,-380.24691358024694,12.839506172839506,161.97530864197532,-197.53086419753086,197.53086419753086,-19.75308641975309,-88.88888888888889,-1.0125,263.48931986869013
2024-10-21 12:02:10+00:00,-50,4.125412541254126,12.376237623762377,-2.557755775577558,-30.693069306930695,9.24092409240924,-21.782178217821784,-53.300330033003306,32.83828382838284,-98.92739273927393,48.67986798679868,-12.12,-2.055197292353138
2024-10-21 12:02:20+00:00,150,-61.76470588235295,154.41176470588238,-1.2352941176470589,-247.47058823529414,-6.176470588235294,64.23529411764706,-142.47058823529412,108.29411764705883,-41.1764705882353,21.0,-2.4285714285714284,-5.76597053846382
2024-10-21 12:02:40+00:00,0,0.0,0.0,0.0,0.0,0.0,1.615598885793872,6.128133704735376,0.5571030640668524,6.128133704735376,5.571030640668524,17.95,0.9895399717542416
2024-10-21 12:02:50+00:00,-500,63.829787234042556,1.2765957446808511,1.9148936170212767,3.7021276595744683,14.042553191489363,1.2765957446808511,14.042553191489363,12.76595744680851,7.021276595744681,0.12765957446808512,-7.833333333333333,28.234518557029368
2024-10-21 12:03:00+00:00,-600,-160.76555023923444,20.095693779904305,254.00956937799043,77.16746411483254,-80.38277511961722,70.73684210526315,107.71291866028707,-142.54545454545453,238.20095693779905,-129.41626794258374,3.732142857142857,-22.102488789509735
2024-10-21 12:03:10+00:00,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0168254745321073
2024-10-21 12:03:30+00:00,0,0.0,0.0,38.59649122807018,-1.4035087719298247,-8.1203007518797,10.025062656641605,-10.025062656641605,1.0025062656641603,4.511278195488722,5.413533834586467,9.975,6.153412154017726
2024-10-21 12:03:40+00:00,-199,-25.61132561132561,64.35006435006436,1.287001287001287,96.01029601029602,-55.98455598455599,51.86615186615187,64.6074646074646,-100.12870012870013,174.13127413127415,-133.33333333333334,7.77,-9.313452660417184
2024-10-21 12:04:00+00:00,-250,-80.73196986006458,-40.36598493003229,121.09795479009688,193.756727664155,-51.34553283100107,63.293864370290635,126.91065662002153,-161.14101184068892,204.41334768568353,-321.95909580193756,3.0966666666666667,-35.66432827814541
2024-10-21 12:04:10+00:00,0,0.0,42.93216630196937,141.2035010940919,80.74398249452955,-22.64770240700219,-20.678336980306348,-1.9693654266958425,-39.38730853391685,-8.862144420131292,8.665207877461707,5.0777777777777775,15.856192965574488
2024-10-21 12:04:20+00:00,150,29.500756429652043,4.9167927382753405,-112.6928895612708,184.28139183055976,-24.583963691376702,14.160363086232982,73.94856278366112,-54.8714069591528,123.70650529500757,-64.90166414523449,5.084615384615384,-12.808922081154938
2024-10-21 12:04:30+00:00,0,0.0,0.0,21.333333333333332,221.86666666666667,-45.44,32.42666666666667,-8.32,-21.12,63.78666666666667,-120.53333333333333,4.6875,-21.536942163097546
2024-10-21 12:04:50+00:00,-3,-0.07962840079628401,-3.981420039814201,-0.6635700066357001,-10.617120106171201,-0.7962840079628402,-5.308560053085601,-1.1678832116788322,-4.087591240875913,-11.944260119442601,-1.3536828135368282,37.675,-0.5070480236537959
2024-10-21 12:05:00+00:00,0,0.0,0.0,1.4403292181069958,-221.81069958847735,56.748971193415635,-49.25925925925926,0.0,67.9835390946502,-132.5102880658436,-42.92181069958848,3.4714285714285715,4.826707839807987
2024-10-21 12:05:10+00:00,0,0.0,-68.96551724137932,-51.724137931034484,60.3448275862069,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,2.9,-15.95898016128305
2024-10-21 12:05:20+00:00,0,0.0,51.42857142857143,8.571428571428571,-126.85714285714286,58.28571428571429,-53.48571428571429,37.714285714285715,84.34285714285714,-136.8,16.8,2.9166666666666665,3.3162363841326123
2024-10-21 12:05:30+00:00,236,-24.14322250639386,-2.0460358056265986,10.639386189258312,15.549872122762148,-68.33759590792839,-23.427109974424553,-8.286445012787723,-41.43222506393862,-0.10230179028132992,4.092071611253197,-9.775,-13.170246899246674
2024-10-21 12:05:40+00:00,1200,29.161603888213854,0.024301336573511544,0.4374240583232078,12.272174969623329,3.9611178614823817,10.255164034021872,-1.9441069258809236,5.103280680437424,-2.187120291616039,2.9161603888213854,41.15,11.475403574681698
2024-10-21 12:05:50+00:00,-1251,-7238.490566037735,-3708.930817610063,2407.0440251572327,12081.509433962265,3037.735849056604,-3055.0943396226417,20951.698113207545,6584.654088050314,-9680.251572327044,4796.729559748428,0.17282608695652174,-4511.877668933633
2024-10-21 12:06:00+00:00,0,-0.0,-0.0,24.406779661016948,-40.67796610169491,-25.76271186440678,6.779661016949152,128.81355932203388,-135.59322033898303,135.59322033898303,-13.559322033898304,-0.7375,23.367536267753493
2024-10-21 12:06:10+00:00,-1105,-159.5667870036101,32.92418772563177,-56.60649819494585,-21.80505415162455,100.50541516245488,34.368231046931406,-172.27436823104694,14.007220216606498,138.62815884476535,-250.54151624548737,6.925,-71.82246516897453
2024-10-21 12:06:20+00:00,-900,113.10592459605027,-156.21184919210054,-31.41831238779174,-73.51885098743267,-85.33213644524237,-59.56912028725314,-64.84739676840215,-21.364452423698385,-84.57809694793536,-3.2675044883303412,-7.957142857142857,28.897228210493676
2024-10-21 12:06:30+00:00,0,-0.0,9.25619834710744,66.11570247933885,-0.0,-6.6115702479338845,1.6528925619834711,31.40495867768595,-33.057851239669425,33.057851239669425,-3.3057851239669422,-3.025,14.274540312707218
2024-10-21 12:06:40+00:00,28,17.77777777777778,-116.82539682539682,69.84126984126985,156.1904761904762,-242.53968253968256,27.936507936507937,288.8888888888889,-314.2857142857143,-26.666666666666668,-33.01587301587302,1.575,-9.043031151769343
2024-10-21 12:06:50+00:00,-892,369.61325966850825,-59.254143646408835,-246.54696132596683,65.4696132596685,-4.972375690607734,-16.98895027624309,-157.04419889502762,66.29834254143645,309.53038674033144,103.1767955801105,-2.4133333333333336,144.36935307560918
2024-10-21 12:07:00+00:00,-872,1502.3220973782772,-1796.928838951311,1812.434456928839,-2558.4269662921347,-1752.1348314606741,232.58426966292134,-1240.4494382022472,-25.842696629213485,12.059925093632959,-363.52059925093636,-0.5804347826086956,898.8827007281642
2024-10-21 12:07:10+00:00,-200,-6.876790830945559,-7.839541547277937,-1.512893982808023,-5.29512893982808,-13.753581661891118,-0.034383954154727794,-1.7191977077363898,-20.630372492836678,-0.17191977077363899,-2.166189111747851,29.083333333333332,-3.3011661390567393
2024-10-21 12:07:30+00:00,256,23.052678973435388,97.9738856371004,21.521837010355696,13.687528140477262,40.34218820351193,-26.65466006303467,96.26294461954075,-38.72129671319225,-51.23818099954975,4.8626744709590275,11.105,16.304125209133844
2024-10-21 12:07:40+00:00,-1000,-68.42619745845552,81.97458455522973,-4.173998044965787,-61.03616813294233,74.03714565004888,-55.35679374389052,-9.716520039100685,47.898338220918866,-95.45454545454545,4.995112414467253,14.614285714285714,-26.28995195482853
2024-10-21 12:08:00+00:00,-6,-3.381982888777051,-3414.111726220433,3105.223955712129,780.6743834927025,815.6215400100654,-324.1066935078007,699.5067941620533,966.6834423754403,-1472.2898842476095,11.273276295923502,1.7741071428571429,134.016570600308
2024-10-21 12:08:10+00:00,200,81.08108108108108,11.756756756756756,-474.7297297297297,486.08108108108104,-204.32432432432432,200.67567567567568,-2.0270270270270268,-38.51351351351351,40.54054054054054,-40.54054054054054,2.466666666666667,-91.0876780448405
2024-10-21 12:08:20+00:00,56,-60.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9333333333333333,-25.410044991777358
2024-10-21 12:08:30+00:00,-429,258.6934673366834,1187.9396984924622,-1446.0301507537688,607.8391959798995,-596.9849246231155,6.030150753768844,114.57286432160804,-120.60301507537687,120.60301507537687,-12.060301507537687,-1.6583333333333334,-140.1208369218906
2024-10-21 12:08:40+00:00,967,252.33923578751163,-870.7921714818266,356.19757688723206,-99.68313140726933,460.31686859273066,31.835973904939422,-234.0726933830382,628.3690587138863,-360.11183597390493,-294.3522833178005,3.8321428571428573,82.5089579720013
2024-10-21 12:08:50+00:00,384,-45.49337490257209,71.5572876071707,57.45908028059236,-315.61028838659394,301.5120810600156,-498.0576773187841,204.72018706157442,-327.81293842556505,40.87295401402962,-258.15120810600155,-8.44078947368421,39.6951338771812
2024-10-21 12:09:00+00:00,-200,1.8256503879507076,0.27384755819260614,10.953902327704245,0.009128251939753538,4.609767229575536,0.09128251939753537,0.13692377909630307,1.004107713372889,0.09128251939753537,1.004107713372889,-109.55,2.82294384231828
2024-10-21 12:09:10+00:00,200,26.666666666666668,-480.0,483.6,-254.93333333333334,197.86666666666667,-8.666666666666666,-118.0,26.0,-48.4,3.8666666666666667,7.5,95.37521408956779
2024-10-21 12:09:20+00:00,10,-1.328101418653788,-30.28071234530637,304.13522487171747,-421.2737699969816,21.913673407787506,-416.492604889828,132.1460911560519,53.2568668880169,-17.132508300633866,-771.2284938122548,-7.529545454545454,18.498837504655494
2024-10-21 12:09:30+00:00,0,0.0,28.408163265306122,-191.6734693877551,195.75510204081633,-82.28571428571429,80.81632653061224,-0.8163265306122449,-15.510204081632653,16.3265306122449,-16.3265306122449,6.125,-49.58310267188271
2024-10-21 12:09:40+00:00,3,-0.825147347740668,-58.03536345776031,-46.75834970530452,-7.426326129666012,-343.811394891945,-165.30451866404715,-167.77996070726917,-20.07858546168959,-4.400785854616896,-580.3536345776032,-3.6357142857142857,-79.39567775231401
2024-10-21 12:09:50+00:00,0,0.0,-10.762331838565022,-28.116591928251122,16.748878923766817,38.74439461883408,47.421524663677125,-2.7578475336322867,29.798206278026903,135.13452914798205,-126.6591928251121,14.866666666666667,-1.1765120624797165
2024-10-21 12:10:00+00:00,-10,4.739336492890995,-103.7914691943128,201.8957345971564,164.45497630331755,864.9289099526067,-309.478672985782,782.4644549763034,-150.71090047393366,-827.4881516587678,914.218009478673,-2.11,76.30137580666168
2024-10-21 12:10:10+00:00,0,-0.0,80.48729695960017,-178.25905872553105,246.56393169512705,-158.57975843398586,-150.45814244064974,-11.349437734277386,27.38442315701791,-199.29196168263226,-399.10453977509377,-9.604,-107.73807372374547
2024-10-21 12:10:20+00:00,0,0.0,0.0,23.943990665110853,-331.85530921820305,335.63593932322055,-148.14469078179698,54.60910151691949,-39.90665110851808,14.982497082847141,-26.744457409568263,7.141666666666667,58.37205361095279
2024-10-21 12:10:30+00:00,20,4.5528455284552845,-0.22764227642276422,-88.55284552845528,221.04065040650406,-266.5691056910569,272.9430894308943,-114.73170731707316,112.68292682926828,-20.487804878048777,19.349593495934958,4.392857142857143,-55.179406340368644
2024-10-21 12:10:40+00:00,0,-0.0,-0.0,16.288998357963877,52.4575807334428,-55.56650246305419,-26.097427476737824,21.67487684729064,7.6190476190476195,1.7077175697865354,-170.90311986863713,-22.8375,-19.45224659706702
2024-10-21 12:10:50+00:00,0,-0.0,22.846263683960018,-21.24702522608282,68.53879105188005,-71.33745835316516,-5.483103284150404,-34.26939552594003,1.5421227986673014,-4.911946692051404,-108.8053307948596,-17.508333333333333,-22.39626481303395
2024-10-21 12:11:00+00:00,-11,1.1083123425692694,-11.788413098236775,538.3375314861461,-485.9445843828715,193.55163727959697,-209.06801007556675,40.0,-32.84634760705289,-152.1410579345088,-39.496221662468514,-9.925,121.34786995273154
2024-10-21 12:11:10+00:00,0,0.0,0.0,-368.0459770114943,281.6091954022989,43.9080459770115,111.72413793103449,72.41379310344828,18.390804597701152,-24.13793103448276,24.13793103448276,4.35,-77.40195756132768
2024-10-21 12:11:20+00:00,0,0.0,115.948361469712,-279.5630585898709,285.75968222442896,-120.11916583912611,117.97418073485599,-21.44985104270109,20.25819265143992,-22.641509433962263,23.833167825223434,8.391666666666667,-71.93493716966225
2024-10-21 12:11:30+00:00,0,0.0,-151.33253301320528,-1562.18487394958,2058.175270108043,-778.8475390156062,642.5690276110445,-170.0840336134454,646.2665066026411,-150.27611044417768,-313.4933973589436,3.786363636363636,-544.1514294928413
2024-10-21 12:11:40+00:00,-1,-0.1267427122940431,97.71863117870723,-148.41571609632447,151.96451204055768,-63.87832699619772,62.737642585551335,-11.406844106463879,10.773130544993663,-12.040557667934094,12.67427122940431,7.89,-36.74315208590323
2024-10-21 12:11:50+00:00,0,0.0,192.991239048811,-439.7997496871089,450.1877346683354,-189.23654568210262,185.85732165206508,-33.79224030037547,31.914893617021274,-35.66958698372966,37.546933667083856,7.99,-112.79522826867701
2024-10-21 12:12:00+00:00,0,0.0,95.38461538461539,-300.5128205128205,307.43589743589746,-129.23076923076923,126.92307692307692,-23.076923076923077,21.794871794871796,-24.35897435897436,25.641025641025642,7.8,-78.59588338291266
2024-10-21 12:12:10+00:00,134,47.1356783919598,137.1859296482412,-744.6733668341708,693.6683417085427,-143.86934673366832,174.12060301507537,-78.09045226130652,37.98994974874372,636.3316582914573,-632.4623115577889,2.842857142857143,-146.6119650494172
2024-10-21 12:12:20+00:00,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.8467736697603598
2024-10-21 12:12:30+00:00,0,0.0,116.33898305084745,-238.37288135593218,243.864406779661,-102.50847457627118,100.6779661016949,-18.30508474576271,17.28813559322034,-19.322033898305083,20.338983050847457,9.833333333333334,-60.62160172795032
2024-10-21 12:12:40+00:00,0,0.0,115.69913211186113,-161.46576663452265,242.73866923818707,-134.8698167791707,61.15718418514947,-20.52073288331726,281.3500482160077,-282.56509161041464,41.986499517839924,7.4071428571428575,-86.60082012982919
